fibrosis_type,fiber_angle_deg,density,seed,atpi,final_time_ms
compact,0,0.75,5560485340,2.0,0.0
patchy,0,0.5,1806742986,2.0,0.0
compact,0,0.75,4471704284,2.0,0.0
compact,0,0.75,1519198587,2.0,0.0
patchy,0,0.5,3093445294,2.0,0.0
compact,0,0.75,5709837683,2.0,0.0
patchy,0,0.5,3871896320,2.0,0.0
diffuse,0,0.35,9228145936,2.0,0.0
compact,0,0.75,6160401757,2.0,0.0
interstitial,0,0.5,4601658087,2.0,0.0
compact,0,0.75,3061515680,2.0,0.0
compact,0,0.75,5244768376,2.0,0.0
compact,0,0.75,1893379961,2.0,0.0
patchy,0,0.5,8813045331,2.0,0.0
interstitial,0,0.5,7828718996,2.0,0.0
compact,0,0.75,1152363306,2.0,0.0
diffuse,0,0.35,4798457802,2.0,0.0
compact,0,0.75,8482922795,2.0,0.0
interstitial,0,0.5,3188582674,2.0,0.0
compact,0,0.75,9882397830,2.0,0.0
interstitial,0,0.5,3320004656,2.0,0.0
patchy,0,0.5,5579809537,2.0,0.0
compact,0,0.75,9586683249,2.0,0.0
compact,0,0.75,3729556780,2.0,0.0
compact,0,0.75,381363842,2.0,0.0
compact,0,0.75,9625808203,2.0,0.0
interstitial,0,0.5,6101075833,2.0,0.0
compact,0,0.75,8241580884,2.0,0.0
patchy,0,0.5,7599830787,2.0,0.0
patchy,0,0.5,3783596351,2.0,0.0
compact,0,0.75,3753566142,2.0,0.0
compact,0,0.75,1806742986,2.0,0.0
interstitial,0,0.5,6668470416,2.0,0.0
compact,0,0.75,3093445294,2.0,0.0
interstitial,0,0.5,2625501404,2.0,0.0
compact,0,0.75,3871896320,2.0,0.0
patchy,0,0.5,9255246124,2.0,0.0
compact,0,0.75,8813045331,2.0,0.0
compact,0,0.75,5579809537,2.0,0.0
compact,0,0.75,7599830787,2.0,0.0
interstitial,0,0.5,4343857888,2.0,0.0
compact,0,0.75,3783596351,2.0,0.0
patchy,0,0.5,9769371346,2.0,0.0
compact,0,0.75,9255246124,2.0,0.0
interstitial,0,0.5,1685771831,2.0,0.0
compact,0,0.75,9769371346,2.0,0.0
interstitial,0,0.5,1856097065,2.0,0.0
compact,0,0.75,462908093,2.0,0.0
diffuse,0,0.35,428199325,2.0,0.0
compact,0,0.75,6992987157,2.0,0.0
compact,0,0.75,6785912112,2.0,0.0
interstitial,0,0.5,9586652161,2.0,0.0
compact,0,0.75,5815996253,2.0,0.0
diffuse,0,0.35,1996516809,2.0,0.0
compact,0,0.75,5762620602,2.0,0.0
compact,0,0.75,9228145936,2.0,0.0
compact,0,0.75,4798457802,2.0,0.0
compact,0,0.75,2863465351,2.0,0.0
interstitial,0,0.5,8563501408,2.0,0.0
compact,0,0.75,428199325,2.0,0.0
diffuse,0,0.35,9615671528,2.0,0.0
compact,0,0.75,1996516809,2.0,0.0
compact,0,0.75,9615671528,2.0,0.0
patchy,0,0.5,6992987157,2.0,0.0
compact,0,0.75,9895229241,2.0,0.0
interstitial,0,0.5,9421603667,2.0,0.0
compact,0,0.75,8463968755,2.0,0.0
compact,0,0.75,2087590310,2.0,0.0
diffuse,0,0.35,9895229241,2.0,0.0
compact,0,0.75,8713744819,2.0,0.0
patchy,0,0.5,6785912112,2.0,0.0
compact,0,0.75,9929456640,2.0,0.0
interstitial,0,0.5,5847722053,2.0,0.0
compact,0,0.75,5509870200,2.0,0.0
compact,0,0.75,1924147805,2.0,0.0
compact,0,0.75,2407253723,2.0,0.0
diffuse,0,0.35,8463968755,2.0,0.0
patchy,0,0.5,5815996253,2.0,0.0
compact,0,0.75,6969384055,2.0,0.0
interstitial,0,0.5,4437314296,2.0,0.0
compact,0,0.75,4021883132,2.0,0.0
interstitial,0,0.5,1326487139,2.0,0.0
compact,0,0.75,7435253948,2.0,0.0
diffuse,0,0.35,2087590310,2.0,0.0
compact,0,0.75,8242957005,2.0,0.0
compact,0,0.75,7674453130,2.0,0.0
patchy,0,0.5,5762620602,2.0,0.0
compact,0,0.75,2116080963,2.0,0.0
compact,0,0.75,5101019868,2.0,0.0
interstitial,0,0.5,5678886323,2.0,0.0
compact,0,0.75,1309526669,2.0,0.0
diffuse,0,0.35,8713744819,2.0,0.0
interstitial,0,0.5,2954531406,2.0,0.0
compact,0,0.75,1855686211,2.0,0.0
patchy,0,0.5,9228145936,2.0,0.0
interstitial,0,0.5,3945455660,2.0,0.0
compact,0,0.75,527597011,2.0,0.0
compact,0,0.75,1258989199,2.0,0.0
compact,0,0.75,9354132757,2.0,0.0
compact,0,0.75,7039289027,2.0,0.0
diffuse,0,0.35,9929456640,2.0,0.0
patchy,0,0.5,4798457802,2.0,0.0
interstitial,0,0.5,8697495792,2.0,0.0
compact,0,0.75,1172929260,2.0,0.0
patchy,0,0.5,2863465351,2.0,0.0
compact,0,0.8,2323000660,2.0,0.0
compact,0,0.8,8281057198,2.0,0.0
compact,0,0.8,5279693496,2.0,0.0
patchy,0,0.5,428199325,2.0,0.0
compact,0,0.8,9056029292,2.0,0.0
diffuse,0,0.35,5509870200,2.0,0.0
interstitial,0,0.5,8636259798,2.0,0.0
compact,0,0.8,1675625465,2.0,0.0
patchy,0,0.5,1996516809,2.0,0.0
compact,0,0.8,7357558571,2.0,0.0
interstitial,0,0.5,25234347,2.0,0.0
compact,0,0.8,9052842836,2.0,0.0
diffuse,0,0.35,1924147805,2.0,0.0
compact,0,0.8,3556407089,2.0,0.0
compact,0,0.8,8147802193,2.0,0.0
patchy,0,0.5,9615671528,2.0,0.0
compact,0,0.8,6657838753,2.0,0.0
interstitial,0,0.5,9120653987,2.0,0.0
compact,0,0.8,2429371439,2.0,0.0
diffuse,0,0.35,2407253723,2.0,0.0
compact,0,0.8,7843554712,2.0,0.0
compact,0,0.8,7773847238,2.0,0.0
compact,0,0.8,4936034257,2.0,0.0
patchy,0,0.5,9895229241,2.0,0.0
compact,0,0.8,5859153705,2.0,0.0
interstitial,0,0.5,7894122240,2.0,0.0
compact,0,0.8,6288530517,2.0,0.0
diffuse,0,0.35,6969384055,2.0,0.0
compact,0,0.8,5126742590,2.0,0.0
compact,0,0.8,4601658087,2.0,0.0
compact,0,0.8,7828718996,2.0,0.0
patchy,0,0.5,8463968755,2.0,0.0
interstitial,0,0.5,5560485340,2.0,0.0
diffuse,0,0.35,4021883132,2.0,0.0
compact,0,0.8,3188582674,2.0,0.0
compact,0,0.8,3320004656,2.0,0.0
patchy,0,0.5,2087590310,2.0,0.0
compact,0,0.8,6101075833,2.0,0.0
compact,0,0.8,6668470416,2.0,0.0
interstitial,0,0.5,4471704284,2.0,0.0
compact,0,0.8,2625501404,2.0,0.0
compact,0,0.8,4343857888,2.0,0.0
diffuse,0,0.35,7435253948,2.0,0.0
interstitial,0,0.5,1519198587,2.0,0.0
patchy,0,0.5,8713744819,2.0,0.0
compact,0,0.8,1685771831,2.0,0.0
compact,0,0.8,1856097065,2.0,0.0
compact,0,0.8,9586652161,2.0,0.0
compact,0,0.8,8563501408,2.0,0.0
compact,0,0.8,9421603667,2.0,0.0
interstitial,0,0.5,5709837683,2.0,0.0
diffuse,0,0.35,8242957005,2.0,0.0
compact,0,0.8,5847722053,2.0,0.0
patchy,0,0.5,9929456640,2.0,0.0
compact,0,0.8,4437314296,2.0,0.0
compact,0,0.8,1326487139,2.0,0.0
compact,0,0.8,5678886323,2.0,0.0
interstitial,0,0.5,6160401757,2.0,0.0
compact,0,0.8,2954531406,2.0,0.0
patchy,0,0.5,5509870200,2.0,0.0
diffuse,0,0.35,7674453130,2.0,0.0
compact,0,0.8,3945455660,2.0,0.0
interstitial,0,0.5,3061515680,2.0,0.0
compact,0,0.8,8697495792,2.0,0.0
patchy,0,0.5,1924147805,2.0,0.0
compact,0,0.8,8636259798,2.0,0.0
patchy,0,0.5,2407253723,2.0,0.0
compact,0,0.8,25234347,2.0,0.0
diffuse,0,0.35,2116080963,2.0,0.0
compact,0,0.8,9120653987,2.0,0.0
compact,0,0.8,7894122240,2.0,0.0
interstitial,0,0.5,5244768376,2.0,0.0
compact,0,0.8,5560485340,2.0,0.0
compact,0,0.8,4471704284,2.0,0.0
interstitial,0,0.5,1893379961,2.0,0.0
compact,0,0.8,1519198587,2.0,0.0
patchy,0,0.5,6969384055,2.0,0.0
interstitial,0,0.5,1152363306,2.0,0.0
compact,0,0.8,5709837683,2.0,0.0
diffuse,0,0.35,5101019868,2.0,0.0
compact,0,0.8,6160401757,2.0,0.0
patchy,0,0.5,4021883132,2.0,0.0
compact,0,0.8,3061515680,2.0,0.0
interstitial,0,0.5,8482922795,2.0,0.0
compact,0,0.8,5244768376,2.0,0.0
diffuse,0,0.35,1309526669,2.0,0.0
compact,0,0.8,1893379961,2.0,0.0
patchy,0,0.5,7435253948,2.0,0.0
compact,0,0.8,1152363306,2.0,0.0
compact,0,0.8,8482922795,2.0,0.0
interstitial,0,0.5,9882397830,2.0,0.0
compact,0,0.8,9882397830,2.0,0.0
compact,0,0.8,9586683249,2.0,0.0
diffuse,0,0.35,1855686211,2.0,0.0
patchy,0,0.5,8242957005,2.0,0.0
compact,0,0.8,3729556780,2.0,0.0
compact,0,0.8,381363842,2.0,0.0
compact,0,0.8,9625808203,2.0,0.0
interstitial,0,0.5,9586683249,2.0,0.0
compact,0,0.8,8241580884,2.0,0.0
interstitial,0,0.5,3729556780,2.0,0.0
compact,0,0.8,3753566142,2.0,0.0
patchy,0,0.5,7674453130,2.0,0.0
compact,0,0.8,1806742986,2.0,0.0
interstitial,0,0.5,381363842,2.0,0.0
compact,0,0.8,3093445294,2.0,0.0
patchy,0,0.5,2116080963,2.0,0.0
compact,0,0.8,3871896320,2.0,0.0
compact,0,0.8,8813045331,2.0,0.0
compact,0,0.8,5579809537,2.0,0.0
compact,0,0.8,7599830787,2.0,0.0
interstitial,0,0.5,9625808203,2.0,0.0
compact,0,0.8,3783596351,2.0,0.0
patchy,0,0.5,5101019868,2.0,0.0
compact,0,0.8,9255246124,2.0,0.0
patchy,0,0.5,1309526669,2.0,0.0
compact,0,0.8,9769371346,2.0,0.0
patchy,0,0.5,1855686211,2.0,0.0
compact,0,0.8,462908093,2.0,0.0
interstitial,0,0.5,8241580884,2.0,0.0
compact,0,0.8,6992987157,2.0,0.0
diffuse,0,0.35,1258989199,2.0,0.0
compact,0,0.8,6785912112,2.0,0.0
patchy,0,0.5,527597011,2.0,0.0
interstitial,0,0.5,3753566142,2.0,0.0
compact,0,0.8,5815996253,2.0,0.0
compact,0,0.8,5762620602,2.0,0.0
patchy,0,0.5,1258989199,2.0,0.0
interstitial,0,0.5,1806742986,2.0,0.0
compact,0,0.8,9228145936,2.0,0.0
compact,0,0.8,4798457802,2.0,0.0
diffuse,0,0.35,9354132757,2.0,0.0
interstitial,0,0.5,3093445294,2.0,0.0
compact,0,0.8,2863465351,2.0,0.0
compact,0,0.8,428199325,2.0,0.0
interstitial,0,0.5,3871896320,2.0,0.0
compact,0,0.8,1996516809,2.0,0.0
patchy,0,0.5,9354132757,2.0,0.0
compact,0,0.8,9615671528,2.0,0.0
compact,0,0.8,9895229241,2.0,0.0
diffuse,0,0.35,7039289027,2.0,0.0
compact,0,0.8,8463968755,2.0,0.0
interstitial,0,0.5,8813045331,2.0,0.0
compact,0,0.8,2087590310,2.0,0.0
patchy,0,0.5,7039289027,2.0,0.0
compact,0,0.8,8713744819,2.0,0.0
compact,0,0.8,9929456640,2.0,0.0
patchy,0,0.5,1172929260,2.0,0.0
compact,0,0.8,5509870200,2.0,0.0
patchy,0,0.55,2323000660,2.0,0.0
compact,0,0.8,1924147805,2.0,0.0
interstitial,0,0.5,5579809537,2.0,0.0
compact,0,0.8,2407253723,2.0,0.0
compact,0,0.8,6969384055,2.0,0.0
compact,0,0.8,4021883132,2.0,0.0
patchy,0,0.55,8281057198,2.0,0.0
interstitial,0,0.5,7599830787,2.0,0.0
compact,0,0.8,7435253948,2.0,0.0
interstitial,0,0.5,3783596351,2.0,0.0
compact,0,0.8,8242957005,2.0,0.0
compact,0,0.8,7674453130,2.0,0.0
patchy,0,0.55,5279693496,2.0,0.0
compact,0,0.8,2116080963,2.0,0.0
compact,0,0.8,5101019868,2.0,0.0
interstitial,0,0.5,9255246124,2.0,0.0
compact,0,0.8,1309526669,2.0,0.0
patchy,0,0.55,9056029292,2.0,0.0
compact,0,0.8,1855686211,2.0,0.0
diffuse,0,0.4,2323000660,2.0,0.0
compact,0,0.8,527597011,2.0,0.0
interstitial,0,0.5,9769371346,2.0,0.0
compact,0,0.8,1258989199,2.0,0.0
patchy,0,0.55,1675625465,2.0,0.0
compact,0,0.8,9354132757,2.0,0.0
compact,0,0.8,7039289027,2.0,0.0
interstitial,0,0.5,462908093,2.0,0.0
compact,0,0.8,1172929260,2.0,0.0
diffuse,0,0.4,8281057198,2.0,0.0
compact,0,0.85,2323000660,2.0,0.0
compact,0,0.85,8281057198,2.0,0.0
patchy,0,0.55,7357558571,2.0,0.0
compact,0,0.85,5279693496,2.0,0.0
compact,0,0.85,9056029292,2.0,0.0
interstitial,0,0.5,6992987157,2.0,0.0
compact,0,0.85,1675625465,2.0,0.0
diffuse,0,0.4,5279693496,2.0,0.0
compact,0,0.85,7357558571,2.0,0.0
compact,0,0.85,9052842836,2.0,0.0
patchy,0,0.55,9052842836,2.0,0.0
compact,0,0.85,3556407089,2.0,0.0
compact,0,0.85,8147802193,2.0,0.0
interstitial,0,0.5,6785912112,2.0,0.0
patchy,0,0.55,3556407089,2.0,0.0
compact,0,0.85,6657838753,2.0,0.0
compact,0,0.85,2429371439,2.0,0.0
diffuse,0,0.4,9056029292,2.0,0.0
compact,0,0.85,7843554712,2.0,0.0
compact,0,0.85,7773847238,2.0,0.0
interstitial,0,0.5,5815996253,2.0,0.0
compact,0,0.85,4936034257,2.0,0.0
patchy,0,0.55,8147802193,2.0,0.0
compact,0,0.85,5859153705,2.0,0.0
compact,0,0.85,6288530517,2.0,0.0
compact,0,0.85,5126742590,2.0,0.0
compact,0,0.85,4601658087,2.0,0.0
compact,0,0.85,7828718996,2.0,0.0
interstitial,0,0.5,5762620602,2.0,0.0
patchy,0,0.55,6657838753,2.0,0.0
compact,0,0.85,3188582674,2.0,0.0
compact,0,0.85,3320004656,2.0,0.0
patchy,0,0.55,2429371439,2.0,0.0
compact,0,0.85,6101075833,2.0,0.0
compact,0,0.85,6668470416,2.0,0.0
interstitial,0,0.5,9228145936,2.0,0.0
compact,0,0.85,2625501404,2.0,0.0
compact,0,0.85,4343857888,2.0,0.0
compact,0,0.85,1685771831,2.0,0.0
compact,0,0.85,1856097065,2.0,0.0
patchy,0,0.55,7843554712,2.0,0.0
compact,0,0.85,9586652161,2.0,0.0
compact,0,0.85,8563501408,2.0,0.0
interstitial,0,0.5,4798457802,2.0,0.0
compact,0,0.85,9421603667,2.0,0.0
diffuse,0,0.4,7357558571,2.0,0.0
compact,0,0.85,5847722053,2.0,0.0
interstitial,0,0.5,2863465351,2.0,0.0
compact,0,0.85,4437314296,2.0,0.0
compact,0,0.85,1326487139,2.0,0.0
patchy,0,0.55,7773847238,2.0,0.0
compact,0,0.85,5678886323,2.0,0.0
interstitial,0,0.5,428199325,2.0,0.0
compact,0,0.85,2954531406,2.0,0.0
interstitial,0,0.5,1996516809,2.0,0.0
compact,0,0.85,3945455660,2.0,0.0
diffuse,0,0.4,9052842836,2.0,0.0
compact,0,0.85,8697495792,2.0,0.0
compact,0,0.85,8636259798,2.0,0.0
patchy,0,0.55,4936034257,2.0,0.0
compact,0,0.85,25234347,2.0,0.0
diffuse,0,0.4,3556407089,2.0,0.0
compact,0,0.85,9120653987,2.0,0.0
compact,0,0.85,7894122240,2.0,0.0
interstitial,0,0.5,9615671528,2.0,0.0
compact,0,0.85,5560485340,2.0,0.0
compact,0,0.85,4471704284,2.0,0.0
patchy,0,0.55,5859153705,2.0,0.0
compact,0,0.85,1519198587,2.0,0.0
compact,0,0.85,5709837683,2.0,0.0
diffuse,0,0.4,8147802193,2.0,0.0
compact,0,0.85,6160401757,2.0,0.0
interstitial,0,0.5,9895229241,2.0,0.0
compact,0,0.85,3061515680,2.0,0.0
compact,0,0.85,5244768376,2.0,0.0
compact,0,0.85,1893379961,2.0,0.0
patchy,0,0.55,6288530517,2.0,0.0
compact,0,0.85,1152363306,2.0,0.0
diffuse,0,0.4,6657838753,2.0,0.0
compact,0,0.85,8482922795,2.0,0.0
interstitial,0,0.5,8463968755,2.0,0.0
compact,0,0.85,9882397830,2.0,0.0
compact,0,0.85,9586683249,2.0,0.0
interstitial,0,0.5,2087590310,2.0,0.0
patchy,0,0.55,5126742590,2.0,0.0
compact,0,0.85,3729556780,2.0,0.0
compact,0,0.85,381363842,2.0,0.0
compact,0,0.85,9625808203,2.0,0.0
compact,0,0.85,8241580884,2.0,0.0
interstitial,0,0.5,8713744819,2.0,0.0
compact,0,0.85,3753566142,2.0,0.0
patchy,0,0.55,4601658087,2.0,0.0
compact,0,0.85,1806742986,2.0,0.0
compact,0,0.85,3093445294,2.0,0.0
compact,0,0.85,3871896320,2.0,0.0
compact,0,0.85,8813045331,2.0,0.0
interstitial,0,0.5,9929456640,2.0,0.0
compact,0,0.85,5579809537,2.0,0.0
patchy,0,0.55,7828718996,2.0,0.0
compact,0,0.85,7599830787,2.0,0.0
compact,0,0.85,3783596351,2.0,0.0
compact,0,0.85,9255246124,2.0,0.0
patchy,0,0.55,3188582674,2.0,0.0
compact,0,0.85,9769371346,2.0,0.0
patchy,0,0.55,3320004656,2.0,0.0
compact,0,0.85,462908093,2.0,0.0
interstitial,0,0.5,5509870200,2.0,0.0
compact,0,0.85,6992987157,2.0,0.0
compact,0,0.85,6785912112,2.0,0.0
diffuse,0,0.4,7843554712,2.0,0.0
interstitial,0,0.5,1924147805,2.0,0.0
compact,0,0.85,5815996253,2.0,0.0
compact,0,0.85,5762620602,2.0,0.0
compact,0,0.85,9228145936,2.0,0.0
patchy,0,0.55,6101075833,2.0,0.0
compact,0,0.85,4798457802,2.0,0.0
interstitial,0,0.5,2407253723,2.0,0.0
compact,0,0.85,2863465351,2.0,0.0
diffuse,0,0.4,7773847238,2.0,0.0
compact,0,0.85,428199325,2.0,0.0
compact,0,0.85,1996516809,2.0,0.0
compact,0,0.85,9615671528,2.0,0.0
patchy,0,0.55,6668470416,2.0,0.0
compact,0,0.85,9895229241,2.0,0.0
interstitial,0,0.5,6969384055,2.0,0.0
compact,0,0.85,8463968755,2.0,0.0
patchy,0,0.55,2625501404,2.0,0.0
interstitial,0,0.5,4021883132,2.0,0.0
compact,0,0.85,2087590310,2.0,0.0
diffuse,0,0.4,4936034257,2.0,0.0
compact,0,0.85,8713744819,2.0,0.0
compact,0,0.85,9929456640,2.0,0.0
compact,0,0.85,5509870200,2.0,0.0
compact,0,0.85,1924147805,2.0,0.0
patchy,0,0.55,4343857888,2.0,0.0
interstitial,0,0.5,7435253948,2.0,0.0
compact,0,0.85,2407253723,2.0,0.0
diffuse,0,0.4,5859153705,2.0,0.0
compact,0,0.85,6969384055,2.0,0.0
patchy,0,0.55,1685771831,2.0,0.0
compact,0,0.85,4021883132,2.0,0.0
compact,0,0.85,7435253948,2.0,0.0
patchy,0,0.55,1856097065,2.0,0.0
compact,0,0.85,8242957005,2.0,0.0
compact,0,0.85,7674453130,2.0,0.0
interstitial,0,0.5,8242957005,2.0,0.0
compact,0,0.85,2116080963,2.0,0.0
diffuse,0,0.4,6288530517,2.0,0.0
compact,0,0.85,5101019868,2.0,0.0
compact,0,0.85,1309526669,2.0,0.0
patchy,0,0.55,9586652161,2.0,0.0
compact,0,0.85,1855686211,2.0,0.0
compact,0,0.85,527597011,2.0,0.0
interstitial,0,0.5,7674453130,2.0,0.0
compact,0,0.85,1258989199,2.0,0.0
diffuse,0,0.4,5126742590,2.0,0.0
compact,0,0.85,9354132757,2.0,0.0
interstitial,0,0.5,2116080963,2.0,0.0
compact,0,0.85,7039289027,2.0,0.0
compact,0,0.85,1172929260,2.0,0.0
patchy,0,0.55,8563501408,2.0,0.0
compact,0,0.9,2323000660,2.0,0.0
compact,0,0.9,8281057198,2.0,0.0
compact,0,0.9,5279693496,2.0,0.0
diffuse,0,0.4,4601658087,2.0,0.0
compact,0,0.9,9056029292,2.0,0.0
interstitial,0,0.5,5101019868,2.0,0.0
compact,0,0.9,1675625465,2.0,0.0
compact,0,0.9,7357558571,2.0,0.0
patchy,0,0.55,9421603667,2.0,0.0
compact,0,0.9,9052842836,2.0,0.0
interstitial,0,0.5,1309526669,2.0,0.0
compact,0,0.9,3556407089,2.0,0.0
interstitial,0,0.5,1855686211,2.0,0.0
compact,0,0.9,8147802193,2.0,0.0
diffuse,0,0.4,7828718996,2.0,0.0
compact,0,0.9,6657838753,2.0,0.0
interstitial,0,0.5,527597011,2.0,0.0
compact,0,0.9,2429371439,2.0,0.0
patchy,0,0.55,5847722053,2.0,0.0
interstitial,0,0.5,1258989199,2.0,0.0
compact,0,0.9,7843554712,2.0,0.0
compact,0,0.9,7773847238,2.0,0.0
compact,0,0.9,4936034257,2.0,0.0
diffuse,0,0.4,3188582674,2.0,0.0
compact,0,0.9,5859153705,2.0,0.0
compact,0,0.9,6288530517,2.0,0.0
compact,0,0.9,5126742590,2.0,0.0
compact,0,0.9,4601658087,2.0,0.0
interstitial,0,0.5,9354132757,2.0,0.0
patchy,0,0.55,4437314296,2.0,0.0
compact,0,0.9,7828718996,2.0,0.0
compact,0,0.9,3188582674,2.0,0.0
patchy,0,0.55,1326487139,2.0,0.0
compact,0,0.9,3320004656,2.0,0.0
compact,0,0.9,6101075833,2.0,0.0
compact,0,0.9,6668470416,2.0,0.0
compact,0,0.9,2625501404,2.0,0.0
interstitial,0,0.5,7039289027,2.0,0.0
compact,0,0.9,4343857888,2.0,0.0
compact,0,0.9,1685771831,2.0,0.0
patchy,0,0.55,5678886323,2.0,0.0
interstitial,0,0.5,1172929260,2.0,0.0
compact,0,0.9,1856097065,2.0,0.0
compact,0,0.9,9586652161,2.0,0.0
patchy,0,0.55,2954531406,2.0,0.0
interstitial,0,0.55,2323000660,2.0,0.0
compact,0,0.9,8563501408,2.0,0.0
compact,0,0.9,9421603667,2.0,0.0
compact,0,0.9,5847722053,2.0,0.0
patchy,0,0.55,3945455660,2.0,0.0
compact,0,0.9,4437314296,2.0,0.0
compact,0,0.9,1326487139,2.0,0.0
compact,0,0.9,5678886323,2.0,0.0
diffuse,0,0.4,6101075833,2.0,0.0
interstitial,0,0.55,8281057198,2.0,0.0
compact,0,0.9,2954531406,2.0,0.0
compact,0,0.9,3945455660,2.0,0.0
compact,0,0.9,8697495792,2.0,0.0
patchy,0,0.55,8697495792,2.0,0.0
compact,0,0.9,8636259798,2.0,0.0
compact,0,0.9,25234347,2.0,0.0
compact,0,0.9,9120653987,2.0,0.0
diffuse,0,0.4,6668470416,2.0,0.0
interstitial,0,0.55,5279693496,2.0,0.0
compact,0,0.9,7894122240,2.0,0.0
compact,0,0.9,5560485340,2.0,0.0
compact,0,0.9,4471704284,2.0,0.0
diffuse,0,0.4,2625501404,2.0,0.0
patchy,0,0.55,8636259798,2.0,0.0
compact,0,0.9,1519198587,2.0,0.0
compact,0,0.9,5709837683,2.0,0.0
patchy,0,0.55,25234347,2.0,0.0
compact,0,0.9,6160401757,2.0,0.0
interstitial,0,0.55,9056029292,2.0,0.0
compact,0,0.9,3061515680,2.0,0.0
compact,0,0.9,5244768376,2.0,0.0
interstitial,0,0.55,1675625465,2.0,0.0
diffuse,0,0.4,4343857888,2.0,0.0
compact,0,0.9,1893379961,2.0,0.0
compact,0,0.9,1152363306,2.0,0.0
patchy,0,0.55,9120653987,2.0,0.0
compact,0,0.9,8482922795,2.0,0.0
compact,0,0.9,9882397830,2.0,0.0
compact,0,0.9,9586683249,2.0,0.0
interstitial,0,0.55,7357558571,2.0,0.0
compact,0,0.9,3729556780,2.0,0.0
compact,0,0.9,381363842,2.0,0.0
diffuse,0,0.4,1685771831,2.0,0.0
compact,0,0.9,9625808203,2.0,0.0
compact,0,0.9,8241580884,2.0,0.0
patchy,0,0.55,7894122240,2.0,0.0
compact,0,0.9,3753566142,2.0,0.0
diffuse,0,0.4,1856097065,2.0,0.0
compact,0,0.9,1806742986,2.0,0.0
interstitial,0,0.55,9052842836,2.0,0.0
compact,0,0.9,3093445294,2.0,0.0
compact,0,0.9,3871896320,2.0,0.0
interstitial,0,0.55,3556407089,2.0,0.0
compact,0,0.9,8813045331,2.0,0.0
compact,0,0.9,5579809537,2.0,0.0
patchy,0,0.55,5560485340,2.0,0.0
compact,0,0.9,7599830787,2.0,0.0
compact,0,0.9,3783596351,2.0,0.0
diffuse,0,0.4,9586652161,2.0,0.0
compact,0,0.9,9255246124,2.0,0.0
compact,0,0.9,9769371346,2.0,0.0
interstitial,0,0.55,8147802193,2.0,0.0
compact,0,0.9,462908093,2.0,0.0
compact,0,0.9,6992987157,2.0,0.0
patchy,0,0.55,4471704284,2.0,0.0
compact,0,0.9,6785912112,2.0,0.0
compact,0,0.9,5815996253,2.0,0.0
diffuse,0,0.4,8563501408,2.0,0.0
compact,0,0.9,5762620602,2.0,0.0
patchy,0,0.55,1519198587,2.0,0.0
compact,0,0.9,9228145936,2.0,0.0
compact,0,0.9,4798457802,2.0,0.0
interstitial,0,0.55,6657838753,2.0,0.0
compact,0,0.9,2863465351,2.0,0.0
interstitial,0,0.55,2429371439,2.0,0.0
compact,0,0.9,428199325,2.0,0.0
compact,0,0.9,1996516809,2.0,0.0
diffuse,0,0.4,9421603667,2.0,0.0
patchy,0,0.55,5709837683,2.0,0.0
compact,0,0.9,9615671528,2.0,0.0
compact,0,0.9,9895229241,2.0,0.0
compact,0,0.9,8463968755,2.0,0.0
compact,0,0.9,2087590310,2.0,0.0
interstitial,0,0.55,7843554712,2.0,0.0
compact,0,0.9,8713744819,2.0,0.0
compact,0,0.9,9929456640,2.0,0.0
diffuse,0,0.4,5847722053,2.0,0.0
compact,0,0.9,5509870200,2.0,0.0
patchy,0,0.55,6160401757,2.0,0.0
compact,0,0.9,1924147805,2.0,0.0
compact,0,0.9,2407253723,2.0,0.0
patchy,0,0.55,3061515680,2.0,0.0
compact,0,0.9,6969384055,2.0,0.0
interstitial,0,0.55,7773847238,2.0,0.0
compact,0,0.9,4021883132,2.0,0.0
compact,0,0.9,7435253948,2.0,0.0
diffuse,0,0.4,4437314296,2.0,0.0
compact,0,0.9,8242957005,2.0,0.0
compact,0,0.9,7674453130,2.0,0.0
compact,0,0.9,2116080963,2.0,0.0
patchy,0,0.55,5244768376,2.0,0.0
compact,0,0.9,5101019868,2.0,0.0
diffuse,0,0.4,1326487139,2.0,0.0
interstitial,0,0.55,4936034257,2.0,0.0
compact,0,0.9,1309526669,2.0,0.0
patchy,0,0.55,1893379961,2.0,0.0
compact,0,0.9,1855686211,2.0,0.0
compact,0,0.9,527597011,2.0,0.0
patchy,0,0.55,1152363306,2.0,0.0
compact,0,0.9,1258989199,2.0,0.0
compact,0,0.9,9354132757,2.0,0.0
compact,0,0.9,7039289027,2.0,0.0
interstitial,0,0.55,5859153705,2.0,0.0
diffuse,0,0.4,5678886323,2.0,0.0
compact,0,0.9,1172929260,2.0,0.0
patchy,0,0.55,8482922795,2.0,0.0
diffuse,0,0.4,2954531406,2.0,0.0
compact,30,0.05,2323000660,2.0,0.0
interstitial,0,0.55,6288530517,2.0,0.0
diffuse,0,0.4,3945455660,2.0,0.0
patchy,0,0.55,9882397830,2.0,0.0
compact,30,0.05,8281057198,2.0,0.0
interstitial,0,0.55,5126742590,2.0,0.0
compact,30,0.05,5279693496,2.0,0.0
patchy,0,0.55,9586683249,2.0,0.0
compact,30,0.05,9056029292,2.0,0.0
diffuse,0,0.4,8697495792,2.0,0.0
patchy,0,0.55,3729556780,2.0,0.0
